x	y	group
287	3.66550522648084	-1
288	3.61805555555556	-1
289	3.71626297577855	-1
290	3.76206896551724	-1
291	3.78694158075601	-1
292	3.64041095890411	-1
293	3.7679180887372	-1
294	3.50680272108844	-1
295	3.66440677966102	-1
296	3.57432432432432	-1
297	3.62626262626263	-1
298	3.70805369127517	-1
299	3.50836120401338	-1
300	3.61	-1
301	3.83720930232558	-1
302	3.63245033112583	-1
303	3.6963696369637	-1
304	3.74013157894737	-1
305	3.46885245901639	-1
306	3.91176470588235	-1
307	3.72638436482085	-1
308	3.72077922077922	-1
309	3.80906148867314	-1
310	3.51612903225806	-1
311	3.58520900321543	-1
312	3.59294871794872	-1
313	3.5814696485623	-1
314	3.67515923566879	-1
315	3.61587301587302	-1
316	3.67405063291139	-1
317	3.60567823343849	-1
318	3.65723270440252	-1
319	3.52978056426332	-1
320	3.4625	-1
321	3.71028037383178	-1
322	3.68012422360248	-1
323	3.44582043343653	-1
324	3.41666666666667	-1
325	3.53846153846154	-1
326	3.55828220858896	-1
327	3.72477064220183	-1
328	3.45121951219512	-1
329	3.61094224924012	-1
330	3.58181818181818	-1
331	3.48640483383686	-1
332	3.68674698795181	-1
333	3.62162162162162	-1
334	3.65868263473054	-1
335	3.5910447761194	-1
336	3.60714285714286	-1
337	3.5786350148368	-1
338	3.55621301775148	-1
339	3.54572271386431	-1
340	3.75294117647059	-1
341	3.73020527859238	-1
342	3.57894736842105	-1
343	3.74344023323615	-1
344	3.70058139534884	-1
345	3.64927536231884	-1
346	3.62138728323699	-1
347	3.52737752161383	-1
348	3.69540229885057	-1
349	3.58452722063037	-1
350	3.64285714285714	-1
351	3.50997150997151	-1
352	3.67329545454545	-1
353	3.68838526912181	-1
354	3.71186440677966	-1
355	3.57183098591549	-1
356	3.41011235955056	-1
357	3.59943977591036	-1
358	3.46927374301676	-1
359	3.52089136490251	-1
360	3.53055555555556	-1
361	3.55678670360111	-1
362	3.60497237569061	-1
363	3.55096418732782	-1
364	3.57692307692308	-1
365	3.51780821917808	-1
366	3.65300546448087	-1
367	3.63760217983651	-1
368	3.69836956521739	-1
369	3.71273712737127	-1
370	3.59459459459459	-1
371	3.67924528301887	-1
372	3.61290322580645	-1
373	3.61930294906166	-1
374	3.67914438502674	-1
375	3.67733333333333	-1
376	3.72872340425532	-1
377	3.61538461538462	-1
378	3.78042328042328	-1
379	3.58311345646438	-1
380	3.61052631578947	-1
381	3.61942257217848	-1
382	3.58115183246073	-1
383	3.75456919060052	-1
384	3.65104166666667	-1
385	3.62077922077922	-1
386	3.4300518134715	-1
387	3.60723514211886	-1
388	3.64690721649485	-1
389	3.60154241645244	-1
390	3.73846153846154	-1
391	3.42710997442455	-1
392	3.66071428571429	-1
393	3.61068702290076	-1
394	3.62944162436548	-1
395	3.79240506329114	-1
396	3.77777777777778	-1
397	3.74811083123426	-1
398	3.64070351758794	-1
399	3.65413533834587	-1
400	3.6925	-1
401	3.66832917705736	-1
402	3.59452736318408	-1
403	3.53349875930521	-1
404	3.57178217821782	-1
405	3.70123456790123	-1
406	3.83743842364532	-1
407	3.57248157248157	-1
408	3.75490196078431	-1
409	3.54767726161369	-1
410	3.83414634146341	-1
411	3.70316301703163	-1
412	3.6504854368932	-1
413	3.65859564164649	-1
414	3.81400966183575	-1
415	3.51807228915663	-1
416	3.73317307692308	-1
417	3.6378896882494	-1
418	3.59808612440191	-1
419	3.61575178997613	-1
420	3.61666666666667	-1
421	3.67458432304038	-1
422	3.7132701421801	-1
423	3.67612293144208	-1
424	3.48584905660377	-1
425	3.87294117647059	-1
426	3.65727699530516	-1
427	3.68384074941452	-1
428	3.81308411214953	-1
429	3.54312354312354	-1
430	3.71395348837209	-1
431	3.74709976798144	-1
432	3.61342592592593	-1
433	3.64203233256351	-1
434	3.62903225806452	-1
435	3.45977011494253	-1
436	3.73623853211009	-1
437	3.62013729977117	-1
438	3.60958904109589	-1
439	3.55808656036447	-1
440	3.6	-1
441	3.55328798185941	-1
442	3.59276018099548	-1
443	3.55756207674944	-1
444	3.67792792792793	-1
445	3.64719101123596	-1
446	3.69058295964126	-1
447	3.5324384787472	-1
448	3.56696428571429	-1
449	3.67928730512249	-1
450	3.66222222222222	-1
451	3.62971175166297	-1
452	3.59513274336283	-1
453	3.46578366445916	-1
454	3.6079295154185	-1
455	3.68571428571429	-1
456	3.68640350877193	-1
457	3.61925601750547	-1
458	3.60698689956332	-1
459	3.65141612200436	-1
460	3.55652173913043	-1
461	3.57483731019523	-1
462	3.45887445887446	-1
463	3.65442764578834	-1
464	3.69181034482759	-1
465	3.50967741935484	-1
466	3.55364806866953	-1
467	3.60385438972163	-1
468	3.81837606837607	-1
469	3.61620469083156	-1
470	3.54042553191489	-1
471	3.67940552016985	-1
472	3.59533898305085	-1
473	3.49260042283298	-1
474	3.4746835443038	-1
475	3.68842105263158	-1
476	3.8172268907563	-1
477	3.65408805031447	-1
478	3.6652719665272	-1
479	3.62839248434238	-1
480	3.53333333333333	-1
481	3.67567567567568	-1
482	3.62863070539419	-1
483	3.65217391304348	-1
484	3.7004132231405	-1
485	3.67835051546392	-1
486	3.56172839506173	-1
487	3.65297741273101	-1
488	3.5922131147541	-1
489	3.72188139059305	-1
490	3.69183673469388	-1
491	3.65580448065173	-1
492	3.57723577235772	-1
493	3.69979716024341	-1
494	3.71457489878543	-1
495	3.54343434343434	-1
496	3.61895161290323	-1
497	3.74647887323944	-1
498	3.75100401606426	-1
499	3.68336673346693	-1
500	3.624	-1
